Track,mi,menv,z,y,yc,mass,radius,age,teff,logg,luminosity,chisq,total_merit,fa,f8,f15,f18,f22,f27,f28,f31,f34,f37
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.35,0.476312,0.26458,9725848861.093706,23.869802,5.270665,20.417051,0.571,11.710528,364.84513391713585,1541.7323122744267,4856.238251102195,1496.6299154220158,339.17632661356447,2507.6023962706913,1118.580085158075,257.74394612916564,271.2474077488359,959.8508015263037
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.3,0.476312,0.270918,9733048861.093706,23.815252,5.250106,21.211819,0.855,20.346536,3034.624358681251,660.3177895370244,11945.157057202194,6541.881537749084,4099.24254535579,9050.322704768067,4691.4265019998875,1190.9308508405334,101.97449633561223,82.27590061817284
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.45,0.476312,0.251353,9710728861.093706,24.046722,5.315213,18.979037,1.216,25.769011,2687.7155264810513,1336.4755585169094,2383.776293765565,4911.5657622123845,12128.862534582233,6773.290715192734,7014.654186629733,9324.262807523059,10023.24255465269,9820.345595705863
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.4,0.476312,0.258016,9718348861.093706,23.949152,5.292488,19.675957,0.66,13.894076,6240.524896530341,929.925734566207,160.57369129559117,274.92072088323476,1466.5884688542963,30.376027513860613,926.1372597066774,2353.896325371247,3026.8612074927296,3894.729230333685
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.55,0.476312,0.23856,9696328861.093706,24.269963,5.360586,17.739983,3.857,13.380881,7795.034553252745,2317.1884879113686,36.89755802463947,1038.5363017447028,1148.1808480649854,1733.8011104844659,168.1345382719289,1622.417784955572,1381.544623791995,663.0609231111274
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.5,0.476312,0.244877,9703448861.093706,24.153637,5.337886,18.336105,2.266,28.955687,3849.724873686238,5091.7526936064,9024.619798437658,12337.892010192969,9910.823947080953,10776.240652872804,6285.764518168713,10338.39542164712,4836.206419658357,11391.758103198332
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.65,0.476312,0.226233,9681588861.093706,24.548828,5.406669,16.700048,9.154,24.969262,619.8164719679645,1383.360805689202,2805.513596197029,1914.6864008427858,6101.604678015912,13283.044508397123,12559.221975891302,9057.393455486821,10626.342535728862,3995.419731836347
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.6,0.476312,0.232358,9689048861.093706,24.400928,5.383467,17.195782,6.108,16.233178,2367.6377586159856,5556.337176489547,8712.626150706508,3549.961198943313,1699.2296591909221,469.3568313245227,18.073882265383112,2067.429625472163,1896.145899378463,14.807309750745018
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.75,0.476312,0.213985,9666768861.093706,24.895562,5.455014,15.80292,18.237,22.646317,14552.010853170012,5469.284427904606,1695.0246959600836,4285.146775456348,5632.25198150611,3694.5226797336354,7438.668528805895,8313.971557369401,13.922929994401395,190.76459462230304
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.7,0.476312,0.220096,9674148861.093706,24.711446,5.430556,16.229302,13.111,20.263452,6811.352259351411,11547.759221527624,1744.3663787954777,2757.3725277854082,572.3476248413148,2068.4838276462583,633.4632866701429,91.18617560300629,7637.8062397024005,7196.610063815248
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.85,0.476312,0.202751,9654928861.093706,25.249402,5.501854,15.011149,30.442,22.224646,576.775169943464,10468.604298370521,4828.776785172294,8753.77741741152,11331.841619314997,214.23691936734107,633.1159283842618,85.3901395334809,6359.2989914839345,6141.673228841075
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.8,0.476312,0.208145,9660328861.093706,25.07607,5.479049,15.390496,24.088,16.170811,1536.3613756429754,1133.358581025779,2632.7080341457063,1281.0536337157125,959.1618892658696,2429.3522264651256,6983.802987285993,4383.276682868605,3041.3244966044595,1769.1114381875016
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0024_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0024,0.015,0.2715,0.9,0.476312,0.197602,9650368861.093706,25.42746,5.524199,14.664803,37.613,22.124647,2626.245849912256,2510.0491375677157,341.54861755093515,13725.216620012354,14524.18894464342,2812.1691190939646,106.71356025902318,82.1286776067407,4442.673593468334,7779.066245778073
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.15,0.476412,0.290152,9755858292.682392,23.761788,5.19062,24.112954,3.295,30.362788,13341.553529932322,10083.055522729484,10237.548934569955,14661.33967450359,15432.774545343114,16530.507393591328,9751.365979477536,37.34438104433398,1918.736818023991,195.66237917878976
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.1,0.476412,0.291763,9763618292.682392,23.981607,5.185813,25.296181,4.302,15.038321,1928.7154534990602,334.81889486522925,7908.818227816591,4794.653790121115,658.4043338053183,4548.6874073827,555.5803786141483,98.28939389668395,190.63472041436924,1596.5085427569763
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.25,0.476412,0.279863,9740098292.682392,23.671167,5.22198,22.092906,1.637,27.587351,17820.834953875685,5661.1260813687,12933.63580238368,283.638744846307,8997.065142585403,16077.057080079794,8705.981666728314,2983.1288188071385,2643.6205224329487,0.10482572566132317
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.2,0.476412,0.285756,9748098292.682392,23.678728,5.20388,23.062581,2.486,26.911022,6841.595253324861,12681.437505693691,8097.501361393842,12059.247095843433,12921.785369945923,324.58387985051064,10510.982785453829,4654.748265923065,3162.1604714348505,1166.2699626610852
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.35,0.476412,0.267247,9725818292.682392,23.75381,5.262045,20.428781,0.455,12.074488,420.1787290452218,1277.8876754921216,5347.120329176669,1789.3181237171157,435.8308869196085,2618.5445631470143,1255.0024898490879,362.3124229922919,258.5625217610995,814.567387040508
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.3,0.476412,0.273683,9732998292.682392,23.697572,5.241375,21.222413,0.935,20.584062,1469.6504123977497,836.3436265928459,12476.128252119584,7135.9436735914505,4438.029631164988,9359.568658809807,5072.637976060124,1428.6559092395428,109.44661899150012,43.9548989209943
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.45,0.476412,0.253773,9710678292.682392,23.934399,5.306982,18.987255,0.594,25.515425,2864.610592371068,1442.3267973540446,2088.878339540829,4771.744423804199,11669.919844010326,6733.342631956099,6912.183350001658,8823.966731624563,10232.295011055521,9564.426045393675
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.4,0.476412,0.260564,9718298292.682392,23.83513,5.284045,19.687002,0.305,13.492214,6196.671370222317,213.65316397771042,239.29589484906256,171.72911963107668,1219.4130938866235,464.8647358133399,822.715669843071,2113.0798080498776,3090.6816956328007,3671.8802373357694
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.55,0.476412,0.2408,9696298292.682392,24.160359,5.352558,17.750474,2.674,14.055168,8426.33561534353,2532.6900388967224,103.9754543829373,1255.1846451852723,1481.5095797661188,2082.1641439422483,211.56677805790707,1634.897077536446,1385.614599358609,640.8373720804378
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.5,0.476412,0.24718,9703378292.682392,24.043253,5.329847,18.343414,1.373,29.318909,3485.6541212972743,4824.583237689719,9700.82060434195,13006.383621719315,10753.916525869827,11450.177962561267,6424.774444021833,10419.440668935908,4791.903887040258,11102.184589762372
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.65,0.476412,0.22826,9681538292.682392,24.441828,5.399012,16.706189,7.351,25.325762,708.6646199266125,1741.6037196528207,3321.4673029107207,2157.3281858998657,6297.448630352671,12343.661218582161,13506.622385513863,9394.704773226531,10503.272924456534,4164.646962291978
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.6,0.476412,0.234513,9689038292.682392,24.292205,5.375537,17.206213,4.617,15.39382,2022.8668273041321,5046.397186713427,7952.92794514514,3176.771752442332,1323.4107796019912,293.59101901737,12.073048283838112,2042.7290216635574,1804.85835417077,21.344331572560353
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.75,0.476412,0.215882,9666758292.682392,24.789706,5.44744,15.812459,15.69,22.438399,13327.202462508689,5228.045102231999,2126.0793842626417,5263.552157397525,6560.198142183248,3218.3789659630506,6477.8869252577315,7854.505366546634,46.78454206592901,245.54127974028455
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.7,0.476412,0.222093,9674158292.682392,24.604381,5.422802,16.240606,10.934,20.89466,7715.036620980783,12549.596953185353,1191.186606521454,2254.8301179472796,469.2005064666215,2450.8035880108114,954.6574086285458,161.81789169941524,8398.792339734686,7512.76125579175
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.85,0.476412,0.2045,9654918292.682392,25.14491,5.494484,15.020022,27.179,22.237648,739.0882696597797,12081.898591226587,5520.587603491045,7555.033820979957,10452.246761738807,309.46907476102814,833.6506709637832,186.80651527024736,6019.054767948998,5753.462970767197
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.8,0.476412,0.209964,9660318292.682392,24.970954,5.471583,15.399697,21.173,15.994969,1271.7460310524182,799.3036306701189,2322.530979108178,924.1144996748668,697.6430442650267,2320.0159171067667,7619.230187119747,5014.646495076147,2915.9104607897852,1698.7609037963907
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0025_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0025,0.015,0.2715,0.9,0.476412,0.199287,9650358292.682392,25.323396,5.516913,14.673341,33.994,22.275708,1909.3913527740401,3236.2777316437187,535.780633205154,13648.520063810915,16508.615452050264,2946.93141396381,72.60014396251002,177.0016533353877,3766.5340486753157,6819.062810012105
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.15,0.476512,0.293226,9755833378.443922,23.641061,5.181557,24.129934,3.773,30.256937,12814.880901539264,10412.95294297156,9769.344553676408,14329.64643670969,15776.926653584003,15890.45509974938,10254.129816819373,33.18500701403799,2019.2446964933586,247.45576224751957
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.1,0.476512,0.294885,9763713378.443922,23.855468,5.176657,25.301139,4.383,15.826482,2490.9865144545015,35.04807015813865,9097.08702710829,5440.023505267891,502.3022725389968,5202.338636000535,834.0714214308086,26.196459281081648,107.28030814815416,1312.419152719573
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.25,0.476512,0.282675,9740013378.443922,23.555018,5.213389,22.099877,2.101,27.57022,16902.354388112664,6081.174984014807,12638.628067140933,32.63234278293564,8966.282650521505,16185.044114522867,9089.955036201238,3312.9726295471237,2801.025087821511,1.6321613269604824
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.2,0.476512,0.288708,9748033378.443922,23.560076,5.195047,23.073072,3.037,27.5771,9307.39185478203,13193.043788703933,7631.501855530475,11755.80233155524,12759.19527288042,1515.9110728674366,10301.871132341748,5053.635920436453,3271.4534951472438,1259.8355927437221
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.35,0.476512,0.269866,9725773378.443922,23.641495,5.253666,20.439945,0.58,12.605617,525.5045817338058,1024.1984453217578,6080.232149744152,2226.448699193502,573.4257816819655,2724.048801906151,1367.0239489422129,414.1941766017405,248.33222978066385,706.7487700306996
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.3,0.476512,0.276419,9732953378.443922,23.583328,5.232829,21.234266,1.258,21.178074,974.3847461077311,1023.8116855869548,13694.07283567401,7840.2699401745895,4717.410555444694,9482.221547543575,5321.784251183424,1648.165441797381,126.59527153263296,22.36527638548434
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.45,0.476512,0.256179,9710653378.443922,23.825284,5.298877,18.998568,0.211,25.275789,3158.566732675009,1743.8989008179103,1651.3713137544664,6255.233811608378,10672.200055462095,6379.9786155842985,6637.240030675721,8185.728629926711,10153.011638885777,9049.321944425528
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.4,0.476512,0.263098,9718293378.443922,23.724035,5.275729,19.700211,0.19,12.869615,5840.301451458778,86.3963564372839,416.1421606393878,55.95822265556953,978.791706826004,143.0990433428916,772.8411306145932,1825.2198953825716,3042.4097618206333,3401.5386202364966
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.55,0.476512,0.243007,9696273378.443922,24.053982,5.344725,17.761043,1.735,12.974445,4085.8345998106192,2843.9182521878074,150.60500366650038,1364.0836512756039,1770.9653600452596,2457.2735638340837,271.864689329226,1639.4668931332365,1565.8727211560138,683.7369487566264
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.5,0.476512,0.249522,9703393378.443922,23.934807,5.321747,18.357716,0.71,29.890267,2964.551509309776,4325.635085890668,10316.58451171432,13733.956934748723,11825.983111575399,12497.245924968509,6829.959244919723,10688.616847069248,5003.23786305614,11157.033423007406
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.65,0.476512,0.230287,9681513378.443922,24.337745,5.391426,16.716323,5.791,25.865764,750.2301002668555,2121.111928653307,4169.569411913312,2634.414786135588,6693.5521576164665,11427.65719663922,14500.929440800128,9895.102456497663,10405.211889512993,4305.997244926118
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.6,0.476512,0.236613,9688993378.443922,24.187318,5.367885,17.215161,3.384,14.7994,1731.0541258932324,4646.750442725745,7366.07734224001,3004.460230386933,1096.222945040592,158.1643130875022,44.738605138117194,2061.3995167586895,1761.8461690686,31.509241033823358
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.75,0.476512,0.21775,9666753378.443922,24.686835,5.440046,15.822004,13.407,22.144345,12014.698159332716,4791.665797219116,2596.820210578691,6027.117783625971,7291.70525443256,2827.2865383666003,5648.692210747096,7430.875815732394,110.10409668436462,298.2353931112323
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.7,0.476512,0.224012,9674113378.443922,24.501604,5.415422,16.248073,9.046,21.270739,8597.65559002433,12831.672080435555,859.1177298710027,1843.7072350902495,392.8974390353578,2757.890074914805,1236.1210884704085,230.26615428366867,8924.393642614965,7570.713160776083
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.85,0.476512,0.206223,9654913378.443922,25.043375,5.48729,15.028882,24.193,22.145952,901.4540945327108,14199.048501456451,6251.8957629946735,6094.872775466717,9181.646884907637,392.5173622950052,1076.3087226143562,376.5458138893035,5497.568712170711,5072.458374185091
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.8,0.476512,0.211756,9660313378.443922,24.868827,5.464293,15.408962,18.529,15.72144,936.2972818982641,542.2309167291511,1851.6110497175969,507.070867841096,426.26955770354533,2256.224756144053,8356.704874043533,5920.025129003021,2508.245355198736,1411.6887516423405
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0026_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0026,0.015,0.2715,0.9,0.476512,0.200947,9650353378.443922,25.222281,5.5098,14.681925,30.662,21.591764,1326.876351049102,4147.172543592448,666.8243470490519,11822.696280274098,16111.804753865197,3019.4912459725642,53.19060985758582,303.7518347957477,3242.8680036491687,5925.749820314817
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0027_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0027,0.015,0.2715,0.15,0.476612,0.296244,9755771854.730553,23.522908,5.172755,24.140465,4.496,30.087805,11951.53604843417,11079.748178280366,8918.616785564058,13771.647403328787,16227.568258350642,15256.993471890051,10774.610839563362,58.61100269223132,2152.6411411129625,335.6269082536741
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0027_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0027,0.015,0.2715,0.1,0.476612,0.298019,9763531854.730553,23.737429,5.167565,25.334147,4.76,15.968602,2459.1281530901742,112.1454187445532,9604.929906843701,5653.608291774509,349.4419461798069,5063.140869455166,869.8322132202082,18.921832507268793,117.31637962676514,1251.1603447328337
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0027_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0027,0.015,0.2715,0.25,0.476612,0.28549,9739971854.730553,23.441808,5.204872,22.112028,2.799,27.742229,16076.659328297836,6579.042031313975,11396.3411775015,389.56989627320206,9814.268550409066,16688.29704962525,9565.764386372613,3627.8200742252216,2808.5729423880252,16.789463193314493
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0027_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0027,0.015,0.2715,0.2,0.476612,0.291648,9748011854.730553,23.444776,5.186337,23.087879,3.829,27.353112,8413.279942228997,14106.956652489718,6755.573236521905,11060.973267068253,12178.619388498622,89.1930359317829,11730.034332906656,5515.038394313693,3443.2716451944734,1526.3317473800164
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0027_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0027,0.015,0.2715,0.35,0.476612,0.272436,9725711854.730553,23.532264,5.245526,20.448688,0.923,13.047919,630.9488067655359,778.2581935086445,6508.186616187715,2574.6098093250043,729.0963606553208,2884.3579664508466,1515.667735109142,569.5802289979787,243.0037062980311,591.1086855536619
logs_mi1.05_z0.015_lvl1/logs_mi1.05_menv0.0027_rot0.0_z0.015_y0.2715_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_14770,1.05,0.0027,0.015,0.2715,0.3,0.476612,0.279119,9732911854.730553,23.472152,5.224477,21.245724,1.805,21.796395,892.4750482010567,1237.8576739773,14242.427712288456,8523.68923569219,5150.103405955915,9802.728751076136,5646.32344798235,1871.9665905242953,134.6750312061837,6.035789199045522
